Mass then Time (d),H1,H2,H3,He3,He4,He6,Li6,Li7,Li8,Be8,Be9,Be10,Be11,B10,B11,B12,C12,C13,C14,C15,N13,N14,N15,N16,N17,O16,O17,O18,O19,F18,F19,F20,Ne20
553.719,3.62564088316e+21,1.56844549001e+21,1.51124922373e+21,6.53137336629e+19,3.14525301044e+22,3.98931296704e+13,9.26251341793e+23,1.12541514022e+25,5989848595.27,0.0155062596916,6.0809821881e+24,5.24645797551e+16,1864460.52566,5.06364391552e+12,3.36622238314e+17,2242392596.92,1.84126862112e+18,8.61710811928e+17,7.4008722467e+17,76992337230.9,836696595.538,2.98501621843e+18,2.22258653673e+22,3.55579816107e+14,9552404726.22,1.65441087349e+21,7.58306652159e+20,3.71678276089e+21,8.70395529766e+14,4.81047170611e+17,2.43279781728e+25,2.36559490691e+12,7.07181947794e+18
554.4495,3.63042320052e+21,1.57051384418e+21,1.51315943271e+21,6.54837045166e+19,3.14939979441e+22,3.98930652144e+13,9.26253702221e+23,1.12541495984e+25,5989849351.05,0.015506229414,6.08097031394e+24,5.253374366e+16,1869384.10567,5.0836865307e+12,3.37511174182e+17,2245347986.48,1.84612854823e+18,8.63985396596e+17,7.42040645374e+17,77093810258.6,838904715.438,2.99289381076e+18,2.22551582263e+22,3.5557925869e+14,9564990886.0,1.65659171886e+21,7.59305789838e+20,3.72168357954e+21,8.70394021318e+14,4.81046336928e+17,2.4327936011e+25,2.36559080719e+12,7.08114292353e+18
555.18,3.63520551578e+21,1.57258219615e+21,1.51506942799e+21,6.56538898128e+19,3.15354657146e+22,3.98930007585e+13,9.26256062643e+23,1.12541477947e+25,5989850109.1,0.0155061991365,6.08095843981e+24,5.26029074325e+16,1874314.1805,5.10378196296e+12,3.38401282666e+17,2248303368.36,1.85099487666e+18,8.66262977849e+17,7.43996639064e+17,77195283023.0,841115742.528,3.00078177446e+18,2.22844510094e+22,3.55578701274e+14,9577577003.75,1.6587725596e+21,7.6030492418e+20,3.7265843897e+21,8.70392512873e+14,4.81045503245e+17,2.43278938492e+25,2.36558670748e+12,7.09046635295e+18
555.9105,3.63998782895e+21,1.57465054593e+21,1.51697920958e+21,6.58242895269e+19,3.1576933416e+22,3.98929363028e+13,9.26258423059e+23,1.12541459909e+25,5989850869.41,0.015506168859,6.0809465657e+24,5.26720710728e+16,1879250.75015,5.1239302818e+12,3.39292563767e+17,2251258742.58,1.85586760642e+18,8.68543555681e+17,7.45955205731e+17,77296755524.0,843329676.797,3.0086801095e+18,2.23137437165e+22,3.55578143858e+14,9590163079.47,1.66095339572e+21,7.61304055186e+20,3.73148519137e+21,8.7039100443e+14,4.81044669565e+17,2.43278516875e+25,2.36558260777e+12,7.09978976622e+18
556.641,3.64477014003e+21,1.57671889352e+21,1.51888877751e+21,6.59949036342e+19,3.16184010482e+22,3.98928718472e+13,9.26260783469e+23,1.12541441871e+25,5989851631.99,0.0155061385816,6.08093469161e+24,5.27412345809e+16,1884193.81463,5.14413155671e+12,3.40185017488e+17,2254214109.13,1.86074673747e+18,8.70827130086e+17,7.47916345371e+17,77398227761.7,845546518.235,3.01658881585e+18,2.23430363475e+22,3.55577586444e+14,9602749113.17,1.66313422722e+21,7.62303182855e+20,3.73638598455e+21,8.7038949599e+14,4.81043835885e+17,2.43278095259e+25,2.36557850807e+12,7.10911316334e+18
557.3715,3.64955244902e+21,1.57878723891e+21,1.52079813181e+21,6.61657321102e+19,3.16598686112e+22,3.98928073917e+13,9.26263143873e+23,1.12541423833e+25,5989852396.82,0.0155061083043,6.08092281755e+24,5.28103979566e+16,1889143.37395,5.16438585719e+12,3.4107864383e+17,2257169468.01,1.86563226981e+18,8.73113701058e+17,7.49880057976e+17,77499699736.1,847766266.832,3.02450789346e+18,2.23723289025e+22,3.55577029031e+14,9615335104.85,1.6653150541e+21,7.63302307189e+20,3.74128676924e+21,8.70387987553e+14,4.81043002207e+17,2.43277673643e+25,2.36557440838e+12,7.11843654429e+18
558.102,3.65433475592e+21,1.5808555821e+21,1.52270727251e+21,6.633677493e+19,3.1701336105e+22,3.98927429363e+13,9.26265504271e+23,1.12541405795e+25,5989853163.92,0.015506078027,6.08091094351e+24,5.28795612002e+16,1894099.42811,5.18469325274e+12,3.41973442794e+17,2260124819.22,1.87052420342e+18,8.75403268592e+17,7.51846343541e+17,77601171447.2,849988922.577,3.0324373423e+18,2.24016213815e+22,3.55576471618e+14,9627921054.49,1.66749587635e+21,7.64301428187e+20,3.74618754543e+21,8.70386479118e+14,4.81042168531e+17,2.43277252028e+25,2.3655703087e+12,7.12775990908e+18
558.8325,3.65911706073e+21,1.5829239231e+21,1.52461619962e+21,6.65080320691e+19,3.17428035297e+22,3.9892678481e+13,9.26267864663e+23,1.12541387758e+25,5989853933.29,0.0155060477497,6.08089906949e+24,5.29487243115e+16,1899061.97714,5.20505381285e+12,3.42869414383e+17,2263080162.76,1.87542253828e+18,8.77695832681e+17,7.53815202058e+17,77702642894.9,852214485.459,3.04037716232e+18,2.24309137845e+22,3.55575914207e+14,9640506962.12,1.66967669398e+21,7.65300545848e+20,3.75108831314e+21,8.70384970686e+14,4.81041334856e+17,2.43276830414e+25,2.36556620903e+12,7.13708325772e+18
559.563,3.66389936345e+21,1.58499226191e+21,1.52652491317e+21,6.66795035028e+19,3.17842708852e+22,3.98926140259e+13,9.26270225049e+23,1.1254136972e+25,5989854704.91,0.0155060174726,6.0808871955e+24,5.30178872906e+16,1904031.02104,5.22546760702e+12,3.43766558599e+17,2266035498.63,1.88032727438e+18,8.7999139332e+17,7.55786633523e+17,77804114079.3,854442955.468,3.0483273535e+18,2.24602061115e+22,3.55575356796e+14,9653092827.72,1.67185750698e+21,7.66299660174e+20,3.75598907235e+21,8.70383462256e+14,4.81040501182e+17,2.43276408801e+25,2.36556210936e+12,7.1464065902e+18
560.2935,3.66868166408e+21,1.58706059852e+21,1.52843341319e+21,6.68511892065e+19,3.18257381715e+22,3.98925495709e+13,9.26272585429e+23,1.12541351682e+25,5989855478.8,0.0155059871955,6.08087532153e+24,5.30870501374e+16,1909006.55981,5.24593470475e+12,3.44664875442e+17,2268990826.83,1.8852384117e+18,8.82289950502e+17,7.57760637928e+17,77905585000.4,856674332.593,3.05628791579e+18,2.24894983625e+22,3.55574799386e+14,9665678651.29,1.67403831537e+21,7.67298771163e+20,3.76088982307e+21,8.7038195383e+14,4.8103966751e+17,2.43275987188e+25,2.3655580097e+12,7.15572990652e+18
561.024,3.67346396262e+21,1.58912893294e+21,1.5303416997e+21,6.70230891556e+19,3.18672053887e+22,3.9892485116e+13,9.26274945802e+23,1.12541333644e+25,5989856254.96,0.0155059569184,6.08086344758e+24,5.3156212852e+16,1913988.59347,5.26645517553e+12,3.45564364915e+17,2271946147.37,1.89015595023e+18,8.84591504223e+17,7.59737215267e+17,78007055658.2,858908616.823,3.06425884916e+18,2.25187905374e+22,3.55574241978e+14,9678264432.84,1.67621911913e+21,7.68297878816e+20,3.76579056529e+21,8.70380445405e+14,4.81038833839e+17,2.43275565576e+25,2.36555391004e+12,7.16505320669e+18
561.7545,3.67824625908e+21,1.59119726516e+21,1.53224977272e+21,6.71952033253e+19,3.19086725367e+22,3.98924206613e+13,9.2627730617e+23,1.12541315607e+25,5989857033.37,0.0155059266414,6.08085157366e+24,5.32253754344e+16,1918977.12203,5.28702908886e+12,3.4646502702e+17,2274901460.23,1.89507988995e+18,8.86896054477e+17,7.61716365534e+17,78108526052.6,861145808.148,3.07224015356e+18,2.25480826363e+22,3.5557368457e+14,9690850172.36,1.67839991826e+21,7.69296983133e+20,3.77069129903e+21,8.70378936984e+14,4.8103800017e+17,2.43275143965e+25,2.36554981039e+12,7.17437649069e+18
562.485,3.68302855345e+21,1.59326559518e+21,1.53415763228e+21,6.73675316911e+19,3.19501396155e+22,3.98923562066e+13,9.26279666532e+23,1.12541297569e+25,5989857814.05,0.0155058963645,6.08083969976e+24,5.32945378846e+16,1923972.14549,5.30765651424e+12,3.47366861757e+17,2277856765.42,1.90001023084e+18,8.89203601256e+17,7.63698088723e+17,78209996183.7,863385906.557,3.08023182897e+18,2.25773746592e+22,3.55573127163e+14,9703435869.86,1.68058071278e+21,7.70296084114e+20,3.77559202427e+21,8.70377428565e+14,4.81037166502e+17,2.43274722355e+25,2.36554571075e+12,7.18369975854e+18
563.2155,3.68781084573e+21,1.59533392301e+21,1.53606527841e+21,6.75400742283e+19,3.19916066251e+22,3.98922917521e+13,9.26282026888e+23,1.12541279531e+25,5989858596.99,0.0155058660876,6.08082782588e+24,5.33637002026e+16,1928973.66387,5.32833752116e+12,3.48269869129e+17,2280812062.95,1.90494697289e+18,8.91514144557e+17,7.65682384828e+17,78311466051.5,865628912.04,3.08823387533e+18,2.26066666061e+22,3.55572569757e+14,9716021525.33,1.68276150267e+21,7.71295181759e+20,3.78049274102e+21,8.70375920148e+14,4.81036332836e+17,2.43274300745e+25,2.36554161112e+12,7.19302301023e+18
563.946,3.69259313592e+21,1.59740224865e+21,1.53797271113e+21,6.77128309122e+19,3.20330735656e+22,3.98922272977e+13,9.26284387238e+23,1.12541261493e+25,5989859382.2,0.0155058358108,6.08081595203e+24,5.34328623883e+16,1933981.67717,5.34907217911e+12,3.49174049138e+17,2283767352.81,1.90989011609e+18,8.93827684372e+17,7.67669253841e+17,78412935656.0,867874824.586,3.09624629262e+18,2.2635958477e+22,3.55572012352e+14,9728607138.78,1.68494228794e+21,7.72294276068e+20,3.78539344928e+21,8.70374411734e+14,4.81035499171e+17,2.43273879136e+25,2.3655375115e+12,7.20234624576e+18
564.6765,3.69737542404e+21,1.59947057209e+21,1.53987993046e+21,6.78858017184e+19,3.20745404369e+22,3.98921628435e+13,9.26286747581e+23,1.12541243455e+25,5989860169.67,0.0155058055341,6.0808040782e+24,5.35020244418e+16,1938996.18541,5.36986055761e+12,3.50079401785e+17,2286722634.99,1.91483966041e+18,8.96144220697e+17,7.69658695757e+17,78514404997.2,870123644.184,3.1042690808e+18,2.26652502719e+22,3.55571454948e+14,9741192710.21,1.68712306858e+21,7.73293367041e+20,3.79029414905e+21,8.70372903323e+14,4.81034665507e+17,2.43273457528e+25,2.36553341188e+12,7.21166946514e+18
565.407,3.70215771006e+21,1.60153889334e+21,1.54178693643e+21,6.80589866221e+19,3.2116007239e+22,3.98920983893e+13,9.26289107919e+23,1.12541225418e+25,5989860959.4,0.0155057752574,6.08079220439e+24,5.35711863632e+16,1944017.18859,5.39070272613e+12,3.50985927071e+17,2289677909.51,1.91979560584e+18,8.98463753525e+17,7.7165071057e+17,78615874075.0,872375370.824,3.11230223982e+18,2.26945419907e+22,3.55570897544e+14,9753778239.61,1.68930384461e+21,7.74292454677e+20,3.79519484032e+21,8.70371394914e+14,4.81033831845e+17,2.4327303592e+25,2.36552931226e+12,7.22099266835e+18
566.1375,3.706939994e+21,1.60360721239e+21,1.54369372906e+21,6.82323855987e+19,3.21574739719e+22,3.98920339353e+13,9.26291468251e+23,1.1254120738e+25,5989861751.39,0.0155057449808,6.08078033061e+24,5.36403481523e+16,1949044.68673,5.41159875419e+12,3.51893625e+17,2292633176.36,1.92475795238e+18,9.0078628285e+17,7.73645298273e+17,78717342889.5,874630004.495,3.12034576966e+18,2.27238336336e+22,3.55570340142e+14,9766363726.99,1.69148461601e+21,7.75291538978e+20,3.80009552311e+21,8.70369886508e+14,4.81032998184e+17,2.43272614313e+25,2.36552521266e+12,7.23031585541e+18
566.868,3.71172227586e+21,1.60567552925e+21,1.54560030838e+21,6.84059986235e+19,3.21989406357e+22,3.98919694814e+13,9.26293828576e+23,1.12541189342e+25,5989862545.65,0.0155057147042,6.08076845684e+24,5.37095098092e+16,1954078.67983,5.43254871127e+12,3.52802495571e+17,2295588435.54,1.92972669999e+18,9.03111808667e+17,7.7564245886e+17,78818811440.7,876887545.187,3.12839967027e+18,2.27531252004e+22,3.55569782741e+14,9778949172.34,1.69366538278e+21,7.76290619943e+20,3.8049961974e+21,8.70368378105e+14,4.81032164525e+17,2.43272192707e+25,2.36552111306e+12,7.23963902631e+18
567.5985,3.71650455564e+21,1.60774384391e+21,1.54750667441e+21,6.85798256721e+19,3.22404072303e+22,3.98919050276e+13,9.26296188896e+23,1.12541171304e+25,5989863342.17,0.0155056844277,6.08075658311e+24,5.3778671334e+16,1959119.1679,5.45355266687e+12,3.53712538788e+17,2298543687.05,1.93470184866e+18,9.05440330969e+17,7.77642192324e+17,78920279728.6,879147992.889,3.13646394161e+18,2.27824166912e+22,3.55569225341e+14,9791534575.67,1.69584614494e+21,7.77289697571e+20,3.8098968632e+21,8.70366869704e+14,4.81031330868e+17,2.43271771102e+25,2.36551701347e+12,7.24896218106e+18
568.329,3.72128683333e+21,1.60981215638e+21,1.54941282718e+21,6.87538667197e+19,3.22818737557e+22,3.9891840574e+13,9.26298549209e+23,1.12541153266e+25,5989864140.95,0.0155056541512,6.08074470939e+24,5.38478327265e+16,1964166.15095,5.47461069049e+12,3.54623754651e+17,2301498930.89,1.93968339839e+18,9.07771849752e+17,7.7964449866e+17,79021747753.2,881411347.59,3.14453858365e+18,2.2811708106e+22,3.55568667941e+14,9804119936.98,1.69802690247e+21,7.78288771864e+20,3.81479752051e+21,8.70365361306e+14,4.81030497211e+17,2.43271349497e+25,2.36551291389e+12,7.25828531964e+18
569.0595,3.72606910895e+21,1.61188046665e+21,1.55131876671e+21,6.89281217418e+19,3.2323340212e+22,3.98917761204e+13,9.26300909517e+23,1.12541135228e+25,5989864942.0,0.0155056238748,6.0807328357e+24,5.39169939869e+16,1969219.629,5.49572285162e+12,3.55536143163e+17,2304454167.06,1.94467134915e+18,9.10106365009e+17,7.81649377861e+17,79123215514.4,883677609.281,3.15262359635e+18,2.28409994448e+22,3.55568110543e+14,9816705256.26,1.70020765538e+21,7.79287842821e+20,3.81969816932e+21,8.70363852911e+14,4.81029663556e+17,2.43270927893e+25,2.36550881431e+12,7.26760844207e+18
569.79,3.73085138248e+21,1.61394877473e+21,1.55322449302e+21,6.91025907137e+19,3.23648065991e+22,3.9891711667e+13,9.26303269818e+23,1.12541117191e+25,5989865745.31,0.0155055935985,6.08072096203e+24,5.39861551151e+16,1974279.60204,5.51688921976e+12,3.56449704325e+17,2307409395.56,1.94966570093e+18,9.12443876734e+17,7.83656829921e+17,79224683012.3,885946777.949,3.16071897967e+18,2.28702907076e+22,3.55567553145e+14,9829290533.52,1.70238840366e+21,7.80286910442e+20,3.82459880965e+21,8.70362344518e+14,4.81028829903e+17,2.4327050629e+25,2.36550471474e+12,7.27693154835e+18
570.5205,3.73563365393e+21,1.61601708061e+21,1.55513000615e+21,6.92772736108e+19,3.2406272917e+22,3.98916472138e+13,9.26305630114e+23,1.12541099153e+25,5989866550.88,0.0155055633222,6.08070908839e+24,5.40553161111e+16,1979346.0701,5.53810986441e+12,3.57364438139e+17,2310364616.4,1.95466645371e+18,9.14784384922e+17,7.85666854833e+17,79326150246.9,888218853.585,3.16882473357e+18,2.28995818943e+22,3.55566995748e+14,9841875768.75,1.70456914733e+21,7.81285974726e+20,3.82949944148e+21,8.70360836127e+14,4.81027996251e+17,2.43270084688e+25,2.36550061518e+12,7.28625463846e+18
571.251,3.7404159233e+21,1.6180853843e+21,1.55703530611e+21,6.94521704086e+19,3.24477391657e+22,3.98915827606e+13,9.26307990403e+23,1.12541081115e+25,5989867358.72,0.015505533046,6.08069721476e+24,5.41244769749e+16,1984419.03318,5.55938485507e+12,3.58280344606e+17,2313319829.56,1.95967360748e+18,9.17127889566e+17,7.87679452592e+17,79427617218.2,890493836.178,3.17694085803e+18,2.29288730051e+22,3.55566438352e+14,9854460961.97,1.70674988637e+21,7.82285035675e+20,3.83440006482e+21,8.7035932774e+14,4.81027162601e+17,2.43269663086e+25,2.36549651563e+12,7.29557771242e+18
571.9815,3.74519819059e+21,1.6201536858e+21,1.55894039292e+21,6.96272810824e+19,3.24892053453e+22,3.98915183076e+13,9.26310350687e+23,1.12541063077e+25,5989868168.81,0.0155055027698,6.08068534116e+24,5.41936377066e+16,1989498.49128,5.58071426122e+12,3.59197423729e+17,2316275035.06,1.96468716221e+18,9.19474390662e+17,7.8969462319e+17,79529083926.2,892771725.717,3.18506735298e+18,2.29581640398e+22,3.55565880958e+14,9867046113.15,1.70893062078e+21,7.83284093288e+20,3.83930067967e+21,8.70357819355e+14,4.81026328952e+17,2.43269241485e+25,2.36549241608e+12,7.30490077021e+18
572.712,3.7499804558e+21,1.6222219851e+21,1.56084526663e+21,6.98026056076e+19,3.25306714557e+22,3.98914538546e+13,9.26312710964e+23,1.12541045039e+25,5989868981.18,0.0155054724937,6.08067346759e+24,5.42627983061e+16,1994584.44443,5.60209815237e+12,3.60115675508e+17,2319230232.88,1.96970711791e+18,9.21823888202e+17,7.91712366622e+17,79630550370.9,895052522.193,3.19320421841e+18,2.29874549985e+22,3.55565323564e+14,9879631222.32,1.71111135058e+21,7.84283147565e+20,3.84420128603e+21,8.70356310972e+14,4.81025495304e+17,2.43268819885e+25,2.36548831654e+12,7.31422381186e+18
573.4425,3.75476271893e+21,1.6242902822e+21,1.56274992724e+21,6.99781439596e+19,3.2572137497e+22,3.98913894018e+13,9.26315071235e+23,1.12541027001e+25,5989869795.8,0.0155054422177,6.08066159404e+24,5.43319587734e+16,1999676.89262,5.62353659801e+12,3.61035099947e+17,2322185423.04,1.97473347454e+18,9.24176382182e+17,7.93732682882e+17,79732016552.2,897336225.593,3.20135145428e+18,2.30167458812e+22,3.55564766171e+14,9892216289.46,1.71329207575e+21,7.85282198505e+20,3.8491018839e+21,8.70354802592e+14,4.81024661658e+17,2.43268398285e+25,2.365484217e+12,7.32354683734e+18
574.173,3.75954497998e+21,1.62635857711e+21,1.56465437479e+21,7.01538961139e+19,3.2613603469e+22,3.98913249492e+13,9.26317431501e+23,1.12541008963e+25,5989870612.69,0.0155054119417,6.08064972051e+24,5.44011191086e+16,2004775.83587,5.64502966763e+12,3.61955697045e+17,2325140605.53,1.9797662321e+18,9.26531872596e+17,7.95755571962e+17,79833482470.2,899622835.908,3.20950906053e+18,2.30460366879e+22,3.55564208779e+14,9904801314.58,1.7154727963e+21,7.8628124611e+20,3.85400247327e+21,8.70353294215e+14,4.81023828013e+17,2.43267976687e+25,2.36548011748e+12,7.33286984667e+18
574.9035,3.76432723896e+21,1.62842686983e+21,1.56655860929e+21,7.03298620459e+19,3.26550693719e+22,3.98912604966e+13,9.2631979176e+23,1.12540990926e+25,5989871431.84,0.0155053816658,6.080637847e+24,5.44702793117e+16,2009881.27418,5.66657743075e+12,3.62877466806e+17,2328095780.35,1.98480539056e+18,9.28890359437e+17,7.97781033857e+17,79934948124.9,901912353.127,3.21767703714e+18,2.30753274186e+22,3.55563651388e+14,9917386297.68,1.71765351223e+21,7.87280290379e+20,3.85890305415e+21,8.7035178584e+14,4.8102299437e+17,2.43267555089e+25,2.36547601796e+12,7.34219283984e+18
575.634,3.76910949586e+21,1.63049516035e+21,1.56846263078e+21,7.05060417309e+19,3.26965352056e+22,3.98911960442e+13,9.26322152013e+23,1.12540972888e+25,5989872253.25,0.0155053513899,6.08062597352e+24,5.45394393825e+16,2014993.20758,5.68817995684e+12,3.63800409231e+17,2331050947.5,1.98985094992e+18,9.312518427e+17,7.99809068561e+17,80036413516.4,904204777.239,3.22585538408e+18,2.31046180733e+22,3.55563093998e+14,9929971238.75,1.71983422353e+21,7.88279331312e+20,3.86380362654e+21,8.70350277468e+14,4.81022160728e+17,2.43267133491e+25,2.36547191845e+12,7.35151581685e+18
576.3645,3.77389175069e+21,1.63256344868e+21,1.57036643927e+21,7.06824351444e+19,3.27380009702e+22,3.98911315919e+13,9.2632451226e+23,1.1254095485e+25,5989873076.93,0.0155053211141,6.08061410006e+24,5.46085993213e+16,2020111.63605,5.70983731541e+12,3.64724524321e+17,2334006106.98,1.99490291016e+18,9.33616322379e+17,8.01839676067e+17,80137878644.4,906500108.234,3.23404410129e+18,2.31339086519e+22,3.55562536608e+14,9942556137.8,1.72201493021e+21,7.8927836891e+20,3.86870419044e+21,8.70348769099e+14,4.81021327088e+17,2.43266711895e+25,2.36546781894e+12,7.3608387777e+18
577.095,3.77867400344e+21,1.63463173482e+21,1.57227003479e+21,7.08590422618e+19,3.27794666656e+22,3.98910671397e+13,9.26326872502e+23,1.12540936812e+25,5989873902.87,0.0155052908384,6.08060222662e+24,5.46777591279e+16,2025236.55963,5.73154957595e+12,3.65649812078e+17,2336961258.8,1.99996127125e+18,9.35983798468e+17,8.03872856369e+17,80239343509.2,908798346.102,3.24224318875e+18,2.31631991546e+22,3.5556197922e+14,9955140994.83,1.72419563227e+21,7.90277403171e+20,3.87360474585e+21,8.70347260732e+14,4.81020493449e+17,2.43266290299e+25,2.36546371944e+12,7.3701617224e+18
577.8255,3.78345625411e+21,1.63670001875e+21,1.57417341737e+21,7.10358630586e+19,3.28209322918e+22,3.98910026877e+13,9.26329232737e+23,1.12540918774e+25,5989874731.08,0.0155052605627,6.08059035321e+24,5.47469188024e+16,2030367.97831,5.75331680797e+12,3.66576272504e+17,2339916402.94,2.00502603319e+18,9.38354270962e+17,8.05908609461e+17,80340808110.7,911099490.831,3.25045264641e+18,2.31924895812e+22,3.55561421833e+14,9967725809.84,1.7263763297e+21,7.91276434096e+20,3.87850529277e+21,8.70345752368e+14,4.81019659811e+17,2.43265868704e+25,2.36545961995e+12,7.37948465094e+18
578.556,3.78823850271e+21,1.6387683005e+21,1.57607658703e+21,7.121289751e+19,3.28623978488e+22,3.98909382358e+13,9.26331592966e+23,1.12540900736e+25,5989875561.54,0.0155052302871,6.08057847982e+24,5.48160783447e+16,2035505.8921,5.77513908094e+12,3.67503905601e+17,2342871539.41,2.01009719597e+18,9.40727739854e+17,8.07946935335e+17,80442272448.9,913403542.411,3.25867247424e+18,2.32217799318e+22,3.55560864446e+14,9980310582.82,1.72855702251e+21,7.92275461686e+20,3.88340583119e+21,8.70344244007e+14,4.81018826175e+17,2.43265447109e+25,2.36545552047e+12,7.38880756333e+18
579.2865,3.79302074924e+21,1.64083658005e+21,1.5779795438e+21,7.13901455917e+19,3.29038633367e+22,3.98908737839e+13,9.26333953189e+23,1.12540882698e+25,5989876394.27,0.0155052000115,6.08056660645e+24,5.48852377549e+16,2040650.30102,5.79701646438e+12,3.6843271137e+17,2345826668.22,2.01517475955e+18,9.43104205139e+17,8.09987833987e+17,80543736523.7,915710500.831,3.2669026722e+18,2.32510702064e+22,3.55560307061e+14,9992895313.79,1.7307377107e+21,7.93274485939e+20,3.88830636113e+21,8.70342735648e+14,4.8101799254e+17,2.43265025516e+25,2.36545142099e+12,7.39813045955e+18
580.017,3.79780299369e+21,1.64290485741e+21,1.5798822877e+21,7.1567607279e+19,3.29453287554e+22,3.98908093323e+13,9.26336313406e+23,1.1254086466e+25,5989877229.26,0.015505169736,6.0805547331e+24,5.4954397033e+16,2045801.20507,5.81894902778e+12,3.69362689813e+17,2348781789.36,2.02025872394e+18,9.45483666811e+17,8.1203130541e+17,80645200335.2,918020366.081,3.27514324025e+18,2.3280360405e+22,3.55559749676e+14,10005480002.7,1.73291839427e+21,7.94273506857e+20,3.89320688257e+21,8.70341227291e+14,4.81017158907e+17,2.43264603923e+25,2.36544732152e+12,7.40745333962e+18
580.7475,3.80258523607e+21,1.64497313257e+21,1.58178481875e+21,7.17452825473e+19,3.2986794105e+22,3.98907448807e+13,9.26338673617e+23,1.12540846622e+25,5989878066.52,0.0155051394606,6.08054285978e+24,5.5023556179e+16,2050958.60426,5.84093684063e+12,3.70293840932e+17,2351736902.83,2.0253490891e+18,9.47866124864e+17,8.14077349597e+17,80746663883.5,920333138.15,3.28339417835e+18,2.33096505276e+22,3.55559192293e+14,10018064649.6,1.73509907321e+21,7.95272524439e+20,3.89810739552e+21,8.70339718938e+14,4.81016325276e+17,2.43264182331e+25,2.36544322206e+12,7.41677620353e+18
581.478,3.80736747638e+21,1.64704140554e+21,1.58368713698e+21,7.19231713721e+19,3.30282593853e+22,3.98906804293e+13,9.26341033822e+23,1.12540828585e+25,5989878906.04,0.0155051091852,6.08053098649e+24,5.50927151928e+16,2056122.49861,5.86297997243e+12,3.71226164729e+17,2354692008.63,2.03044585504e+18,9.50251579293e+17,8.16125966543e+17,80848127168.4,922648817.028,3.29165548648e+18,2.33389405742e+22,3.5555863491e+14,10030649254.5,1.73727974754e+21,7.96271538685e+20,3.90300789998e+21,8.70338210586e+14,4.81015491645e+17,2.43263760739e+25,2.3654391226e+12,7.42609905129e+18
582.2085,3.81214971462e+21,1.64910967631e+21,1.58558924241e+21,7.21012737288e+19,3.30697245965e+22,3.98906159779e+13,9.26343394021e+23,1.12540810547e+25,5989879747.82,0.0155050789099,6.08051911321e+24,5.51618740746e+16,2061292.88812,5.88507849267e+12,3.72159661205e+17,2357647106.76,2.03554902173e+18,9.52640030091e+17,8.1817715624e+17,80949590190.0,924967402.704,3.29992716458e+18,2.33682305448e+22,3.55558077528e+14,10043233817.4,1.73946041723e+21,7.97270549595e+20,3.90790839595e+21,8.70336702238e+14,4.81014658016e+17,2.43263339148e+25,2.36543502316e+12,7.43542188288e+18
582.939,3.81693195078e+21,1.65117794489e+21,1.58749113507e+21,7.22795895929e+19,3.31111897386e+22,3.98905515268e+13,9.26345754214e+23,1.12540792509e+25,5989880591.87,0.0155050486346,6.08050723996e+24,5.52310328242e+16,2066469.77279,5.90723247086e+12,3.73094330361e+17,2360602197.22,2.04065858915e+18,9.55031477253e+17,8.20230918683e+17,81051052948.3,927288895.167,3.30820921262e+18,2.33975204393e+22,3.55557520147e+14,10055818338.3,1.74164108231e+21,7.98269557169e+20,3.91280888342e+21,8.70335193892e+14,4.81013824389e+17,2.43262917558e+25,2.36543092372e+12,7.44474469833e+18
583.6695,3.82171418488e+21,1.65324621127e+21,1.58939281498e+21,7.24581189398e+19,3.31526548114e+22,3.98904870757e+13,9.26348114401e+23,1.12540774471e+25,5989881438.18,0.0155050183594,6.08049536673e+24,5.53001914417e+16,2071653.15265,5.92944197648e+12,3.740301722e+17,2363557280.01,2.04577455729e+18,9.57425920773e+17,8.22287253865e+17,81152515443.3,929613294.407,3.31650163056e+18,2.34268102579e+22,3.55556962767e+14,10068402817.1,1.74382174276e+21,7.99268561408e+20,3.91770936241e+21,8.70333685549e+14,4.81012990763e+17,2.43262495969e+25,2.36542682428e+12,7.45406749761e+18
584.4,3.8264964169e+21,1.65531447546e+21,1.59129428217e+21,7.2636861745e+19,3.31941198151e+22,3.98904226247e+13,9.26350474582e+23,1.12540756433e+25,5989882286.75,0.0155049880842,6.08048349353e+24,5.53693499272e+16,2076843.0277,5.95170707904e+12,3.74967186724e+17,2366512355.14,2.05089692614e+18,9.59823360645e+17,8.2434616178e+17,81253977675.0,931940600.413,3.32480441837e+18,2.34561000004e+22,3.55556405388e+14,10080987253.9,1.74600239859e+21,8.0026756231e+20,3.9226098329e+21,8.70332177208e+14,4.81012157139e+17,2.43262074381e+25,2.36542272485e+12,7.46339028074e+18
585.1305,3.83127864686e+21,1.65738273746e+21,1.59319553666e+21,7.28158179838e+19,3.32355847496e+22,3.98903581739e+13,9.26352834757e+23,1.12540738395e+25,5989883137.58,0.0155049578092,6.08047162035e+24,5.54385082805e+16,2082039.39795,5.97402784803e+12,3.75905373933e+17,2369467422.59,2.05602569567e+18,9.62223796863e+17,8.26407642423e+17,81355439643.4,934270813.175,3.33311757601e+18,2.34853896669e+22,3.5555584801e+14,10093571648.7,1.7481830498e+21,8.01266559877e+20,3.9275102949e+21,8.7033066887e+14,4.81011323516e+17,2.43261652793e+25,2.36541862543e+12,7.47271304771e+18
