MeV,barns
0.000723655,11.554
0.000723832,11.6041
0.000724006,11.5584
0.000724308,11.3375
0.00072484,10.91
0.000725237,10.5552
0.000725447,10.4414
0.000725601,10.415
0.000725775,10.4477
0.000726205,10.6746
0.000726324,10.6964
0.000726469,10.6549
0.000726606,10.5391
0.00072676,10.3365
0.000726994,9.97846
0.000727138,9.81474
0.00072725,9.75657
0.000727279,9.75321
0.000727384,9.78265
0.000727519,9.90128
0.000727764,10.1879
0.000727872,10.2586
0.00072793,10.2674
0.000728026,10.2321
0.000728103,10.1595
0.000728215,9.99606
0.000728496,9.47084
0.000728615,9.30677
0.000728704,9.24026
0.000728763,9.22869
0.000728852,9.26444
0.000728938,9.35953
0.000729042,9.54596
0.000729169,9.85499
0.000729408,10.4918
0.000729521,10.7315
0.000729624,10.8738
0.00072971,10.9282
0.000729753,10.9328
0.000729841,10.8961
0.000729928,10.8033
0.00073006,10.5792
0.000730226,10.2015
0.000730602,9.26827
0.000730754,8.93529
0.000730905,8.65501
0.000731068,8.41074
0.00073121,8.25439
0.000731322,8.18375
0.000731375,8.17436
0.000731438,8.19044
0.000731512,8.25755
0.000731583,8.3833
0.000731648,8.55481
0.000731694,8.71687
0.000731744,8.92831
0.00073182,9.31297
0.00073187,9.60917
0.000731965,10.2352
0.000732154,11.5237
0.000732261,12.1763
0.000732458,13.2626
0.000732521,13.6713
0.000732573,14.0866
0.00073262,14.5425
0.000732667,15.0951
0.000732712,15.722
0.000732756,16.4632
0.000732786,17.0252
0.000732823,17.8191
0.000732861,18.7043
0.000732904,19.8363
0.000732949,21.1222
0.000733006,22.8841
0.000733093,25.8087
0.000733208,29.7621
0.000733261,31.4125
0.000733307,32.746
0.000733362,34.1134
0.000733408,35.0358
0.000733457,35.7892
0.000733507,36.2582
0.00073355,36.4376
0.000733564,36.4486
0.000733608,36.3382
0.000733651,36.0215
0.000733695,35.5139
0.000733753,34.5757
0.000733811,33.3919
0.000733869,32.0258
0.000733989,28.8725
0.000734088,26.2816
0.000734153,24.6594
0.000734219,23.168
0.000734284,21.8292
0.000734344,20.7609
0.000734409,19.7226
0.000734475,18.8301
0.000734534,18.1383
0.000734599,17.4767
0.000734685,16.7554
0.000734783,16.0726
0.000734882,15.5045
0.000735013,14.8673
0.000735144,14.3257
0.000735282,13.8406
0.000735419,13.4444
0.000735558,13.1374
0.000735697,12.9236
0.000735902,12.7301
0.000736152,12.52
0.000736305,12.3219
0.000736444,12.0821
0.000736778,11.4197
0.000736913,11.2172
0.000737031,11.1187
0.000737092,11.1044
0.000737198,11.1466
0.00073728,11.2401
0.00073737,11.3989
0.000737493,11.6999
0.000737782,12.521
0.000737885,12.746
0.000737979,12.8797
0.000738058,12.9286
0.000738085,12.9319
0.00073819,12.8818
0.000738295,12.7422
0.000738452,12.4159
0.000738785,11.6184
0.00073894,11.3248
0.000739048,11.1855
0.000739148,11.1267
0.000739164,11.125
0.000739248,11.1579
0.000739331,11.2682
0.000739406,11.4402
0.000739481,11.6815
0.000739578,12.0846
0.000739835,13.3369
0.000739931,13.7105
0.000740012,13.9296
0.000740093,14.0453
0.000740145,14.0646
0.000740207,14.0353
0.000740304,13.8938
0.000740443,13.564
0.00074066,13.0107
0.000740771,12.8016
0.000740873,12.6857
0.000740935,12.661
0.000741017,12.6899
0.000741099,12.7991
0.000741184,13.0046
0.000741254,13.2467
0.000741346,13.648
0.000741598,14.9372
0.000741694,15.3241
0.000741774,15.5405
0.000741842,15.6263
0.000741874,15.6347
0.000741951,15.5712
0.000742034,15.3822
0.000742132,15.0303
0.000742273,14.3819
0.00074243,13.6265
0.00074256,13.0709
0.000742658,12.7264
0.000742759,12.4413
0.000742868,12.2128
0.000743004,12.0207
0.000743212,11.8508
0.000743459,11.6668
0.000743583,11.5299
0.000743734,11.3107
0.000743981,10.867
0.000744293,10.2948
0.00074446,10.0502
0.000744594,9.92399
0.000744693,9.89126
0.000744767,9.91163
0.000744845,9.98261
0.000744923,10.1095
0.000745002,10.2951
0.000745095,10.5923
0.00074521,11.0467
0.000745465,12.1731
0.000745553,12.5031
0.000745623,12.7136
0.000745709,12.8961
0.000745787,12.9852
0.000745839,13.0044
0.000745917,12.977
0.000746021,12.8518
0.000746177,12.5404
0.000746392,12.0727
0.000746505,11.8917
0.000746623,11.7926
0.000746662,11.7821
0.00074678,11.8172
0.000746913,11.9609
0.000747258,12.5133
0.000747376,12.6479
0.000747513,12.7261
0.000747562,12.732
0.000747708,12.6815
0.000747857,12.5337
0.000748014,12.2907
0.000748156,12.011
0.000748614,10.9764
0.000748749,10.7339
0.000748839,10.6191
0.00074893,10.5564
0.000748976,10.5482
0.000749061,10.578
0.000749155,10.6812
0.000749258,10.8711
0.000749392,11.2158
0.000749673,12.0359
0.000749791,12.3052
0.000749901,12.4712
0.000750009,12.5385
0.000750038,12.5405
0.000750156,12.4831
0.000750287,12.3224
0.00075056,11.903
0.00075069,11.7756
0.000750801,11.7382
0.000750917,11.7792
0.000751035,11.9026
0.000751172,12.1354
0.000751491,12.8037
0.000751617,12.9865
0.000751731,13.0612
0.000751759,13.065
0.000751876,13.021
0.000752012,12.8617
0.000752174,12.5648
0.000752442,11.9558
0.000752703,11.3456
0.000752921,10.8888
0.000753103,10.5766
0.000753241,10.4084
0.000753356,10.3419
0.000753382,10.3395
0.000753474,10.3778
0.000753558,10.4903
0.000753629,10.6491
0.00075369,10.8386
0.000753766,11.1462
0.000753852,11.5748
0.000753965,12.2299
0.000754135,13.2578
0.000754216,13.6772
0.000754286,13.9648
0.000754361,14.1781
0.000754436,14.2854
0.000754474,14.299
0.000754552,14.2451
0.000754625,14.1062
0.000754714,13.8464
0.000754803,13.5193
0.000755079,12.4074
0.000755216,11.939
0.000755339,11.5945
0.00075548,11.2919
0.000755637,11.0456
0.000755816,10.8588
0.000755991,10.7513
0.000756181,10.7121
0.000756415,10.7574
0.000756737,10.8586
0.000756795,10.8628
0.000756962,10.8241
0.00075711,10.7106
0.000757232,10.5568
0.000757377,10.3066
0.000757639,9.74684
0.000757811,9.39489
0.000757915,9.23656
0.000757978,9.17962
0.000758034,9.16152
0.000758098,9.18805
0.000758161,9.2746
0.000758218,9.40966
0.000758275,9.60457
0.000758331,9.85343
0.000758382,10.1404
0.000758451,10.5992
0.00075852,11.1334
0.000758632,12.1012
0.000758763,13.2547
0.000758842,13.8722
0.000758906,14.2906
0.000758971,14.6164
0.00075904,14.8523
0.000759109,14.97
0.000759155,14.9869
0.000759224,14.9323
0.000759311,14.7564
0.000759578,13.9952
0.000759694,13.7545
0.000759829,13.5876
0.000760101,13.3875
0.00076024,13.2058
0.000760375,12.926
0.000760535,12.4817
0.000760736,11.8641
0.000760829,11.617
0.000760919,11.4393
0.000760986,11.3667
0.00076103,11.3514
0.000761089,11.3777
0.000761144,11.4547
0.0007612,11.5843
0.000761262,11.7942
0.000761325,12.0663
0.000761421,12.5793
0.000761629,13.8319
0.000761716,14.266
0.000761783,14.5248
0.000761857,14.7044
0.000761921,14.768
0.000761985,14.7471
0.000762049,14.6491
0.000762142,14.3961
0.000762234,14.0562
0.000762407,13.3648
0.000762535,12.9257
0.00076264,12.6507
0.00076274,12.4648
0.000762868,12.3072
0.000763341,11.9507
0.000763597,11.6632
0.000764006,11.0743
0.000764236,10.7511
0.00076438,10.5943
0.000764524,10.5027
0.000764594,10.4888
0.0007647,10.5102
0.000764837,10.6128
0.00076502,10.8495
0.000765305,11.2588
0.000765498,11.4503
0.000765801,11.6601
0.000765933,11.8075
0.000766048,12.0031
0.000766165,12.2766
0.000766348,12.8125
0.000766528,13.3381
0.00076664,13.5813
0.000766746,13.7139
0.000766817,13.7408
0.000766918,13.6921
0.000767032,13.5252
0.000767147,13.2684
0.000767464,12.4115
0.000767592,12.1306
0.000767724,11.9274
0.000767845,11.8281
0.000767952,11.8017
0.000768105,11.8406
0.000768515,12.0634
0.000768669,12.0909
0.000768863,12.0433
0.000769035,11.9224
0.000769237,11.6981
0.000769451,11.3932
0.000769917,10.6712
0.000770064,10.4861
0.000770211,10.3624
0.000770333,10.3268
0.000770455,10.3646
0.000770587,10.4871
0.000770778,10.7705
0.000770966,11.0683
0.00077112,11.2399
0.000771242,11.2991
0.000771267,11.302
0.000771398,11.2689
0.000771566,11.1279
0.000771813,10.8514
0.000771929,10.7682
0.000771999,10.7551
0.000772072,10.7807
0.000772146,10.8526
0.000772245,11.027
0.000772344,11.2832
0.000772511,11.8287
0.00077266,12.3078
0.000772749,12.5311
0.000772849,12.6898
0.000772938,12.7414
0.000772948,12.7418
0.000773019,12.7142
0.000773111,12.61
0.00077321,12.4288
0.000773409,11.9564
0.000773658,11.3598
0.000773881,10.9198
0.000774202,10.3929
0.000774428,10.0708
0.000774593,9.88644
0.000774712,9.80166
0.000774842,9.76794
0.000774984,9.80453
0.000775158,9.93419
0.000775757,10.5793
0.000775939,10.7189
0.000776059,10.7512
0.000776174,10.7165
0.00077629,10.6068
0.000776396,10.4463
0.000776548,10.1462
0.000776889,9.41195
0.000777192,8.83965
0.000777314,8.64429
0.000777389,8.55111
0.000777465,8.49816
0.000777501,8.49266
0.000777569,8.52746
0.000777621,8.60044
0.000777677,8.73737
0.000777731,8.92547
0.000777784,9.17393
0.000777837,9.4928
0.000777893,9.89633
0.00077795,10.368
0.000778013,10.9747
0.000778103,11.9275
0.000778257,13.6295
0.000778339,14.4661
0.000778395,14.9675
0.000778446,15.3579
0.000778496,15.6836
0.000778553,15.9661
0.000778609,16.1655
0.000778665,16.2877
0.000778749,16.349
0.000778852,16.2897
0.000779039,16.1091
0.000779077,16.0958
0.000779183,16.1297
0.000779329,16.3236
0.000779496,16.5708
0.000779578,16.6166
0.000779668,16.5699
0.000779759,16.4138
0.000779856,16.1479
0.000780046,15.5203
0.000780158,15.2342
0.000780243,15.1083
0.000780337,15.0683
0.000780461,15.1416
0.000780656,15.3194
0.000780712,15.3342
0.000780814,15.2789
0.00078091,15.1184
0.000781006,14.8597
0.000781123,14.4477
0.000781401,13.372
0.000781541,12.9236
0.000781673,12.6026
0.000781792,12.3978
0.000781915,12.2723
0.000782049,12.2262
0.000782229,12.2742
0.000782487,12.3932
0.000782549,12.4011
0.000782682,12.3676
0.000782816,12.2601
0.000782983,12.0394
0.000783342,11.4153
0.000783598,10.9786
0.00078373,10.7929
0.000783868,10.6588
0.000784,10.6021
0.000784043,10.5994
0.000784196,10.6458
0.000784402,10.8026
0.000784636,11.0563
0.000784796,11.3016
0.000784933,11.5958
0.000785067,11.972
0.000785217,12.4778
0.000785466,13.3563
0.000785569,13.6584
0.000785678,13.9032
0.000785771,14.0391
0.00078588,14.1063
0.000785919,14.1071
0.000786036,14.043
0.000786152,13.895
0.000786308,13.6092
0.000786619,12.9512
0.000786775,12.6765
0.00078693,12.4835
0.000787091,12.3827
0.000787198,12.3659
0.000787644,12.4516
0.000787814,12.4172
0.000788006,12.2957
0.000788422,11.8853
0.000788708,11.5376
0.000788946,11.1678
0.000789195,10.7765
0.000789311,10.6472
0.000789434,10.5837
0.00078946,10.5817
0.000789574,10.6236
0.000789687,10.744
0.000789833,10.9921
0.000790202,11.7492
0.000790399,12.0731
0.000790621,12.348
0.000790807,12.4944
0.000790934,12.5273
0.000791079,12.4797
0.000791215,12.3544
0.000791452,12.0104
0.000791735,11.5855
0.000791933,11.3668
0.00079211,11.2506
0.000792235,11.2218
0.000792391,11.2507
0.000792822,11.4937
0.000792943,11.513
0.000793128,11.4568
0.000793476,11.1943
0.000793915,10.8503
0.000794094,10.6491
0.000794316,10.3112
0.000794552,9.93223
0.000794682,9.79538
0.000794769,9.76117
0.000794855,9.78621
0.000794942,9.87812
0.000795028,10.0391
0.000795123,10.2907
0.000795236,10.6687
0.000795532,11.7968
0.000795642,12.156
0.000795729,12.3871
0.000795815,12.5681
0.000795941,12.7406
0.000796074,12.8161
0.000796117,12.82
0.000796279,12.7673
0.000796602,12.5692
0.00079679,12.5325
0.000797031,12.5466
0.000797221,12.5056
0.000797489,12.3232
0.000797752,12.1494
0.000798111,11.9833
0.000798294,11.8089
0.000798721,11.2314
0.000798917,11.054
0.0007995,10.7484
0.000799896,10.5245
0.000800278,10.2184
0.000800376,10.1881
0.000800474,10.224
0.000800551,10.3175
0.000800627,10.4759
0.000800701,10.7
0.000800762,10.9384
0.000800859,11.4011
0.000800982,12.0943
0.000801156,13.0953
0.000801247,13.545
0.000801313,13.8069
0.000801377,14.0074
0.000801442,14.1476
0.000801539,14.2499
0.000801572,14.2582
0.000801667,14.2218
0.000801812,14.0483
0.000802077,13.585
0.000802284,13.1335
0.000802586,12.3608
0.000802698,12.1515
0.00080277,12.0829
0.000802811,12.0736
0.000802872,12.1048
0.000802933,12.1939
0.000802997,12.3544
0.000803079,12.6452
0.00080316,13.0202
0.000803415,14.401
0.000803512,14.8341
0.000803594,15.0941
0.000803675,15.245
0.000803735,15.284
0.000803825,15.2326
0.000803906,15.0885
0.000804028,14.7411
0.000804219,14.0378
0.00080447,13.0736
0.000804647,12.462
0.00080481,11.9889
0.00080493,11.7251
0.000805034,11.5783
0.000805128,11.5292
0.000805137,11.5292
0.000805216,11.5663
0.000805307,11.694
0.000805396,11.9015
0.0008055,12.2328
0.000805782,13.2833
0.000805899,13.626
0.000805986,13.8083
0.00080608,13.9313
0.000806207,13.9982
0.000806261,14.0025
0.00080682,13.9023
0.000806841,13.902
0.000807247,13.9371
0.000807438,13.8951
0.000807624,13.7479
0.000807943,13.3254
0.000808293,12.8853
0.000809073,12.0316
0.000809413,11.7361
0.000809596,11.6418
0.000809697,11.6277
0.000809853,11.6718
0.000810068,11.8435
0.000810318,12.0582
0.000810479,12.1114
0.000810489,12.1115
0.000810648,12.0614
0.000810824,11.905
0.000811029,11.6346
0.000811273,11.2907
0.000811412,11.1395
0.000811561,11.0452
0.000811642,11.0302
0.000811789,11.068
0.000811967,11.2063
0.000812375,11.6234
0.00081262,11.7814
0.000812917,11.8763
0.00081303,11.8859
0.000813229,11.8413
0.000813434,11.6966
0.000813768,11.3829
0.000813931,11.2942
0.000814035,11.2773
0.000814224,11.3207
0.000814729,11.6065
0.00081516,11.7466
0.000815357,11.8883
0.000815728,12.2715
0.000815877,12.3461
0.000815917,12.3497
0.000816044,12.3121
0.000816159,12.219
0.000816346,11.9848
0.000816988,11.0259
0.000817157,10.825
0.000817274,10.745
0.000817355,10.7297
0.000817474,10.7745
0.000817601,10.9042
0.000817928,11.3733
0.000818077,11.5132
0.000818387,11.6924
0.000818491,11.8159
0.000818597,12.0181
0.000818707,12.3128
0.000818996,13.2529
0.000819095,13.505
0.000819183,13.6515
0.000819272,13.7132
0.000819294,13.7153
0.000819382,13.6733
0.000819479,13.5488
0.000819673,13.1636
0.000819874,12.7715
0.000820048,12.5338
0.000820433,12.1667
0.000820609,11.926
0.000820966,11.3218
0.000821061,11.2018
0.000821145,11.1365
0.000821218,11.1194
0.00082132,11.1668
0.000821414,11.2853
0.000821529,11.5205
0.000821729,12.0626
0.00082188,12.4598
0.000821997,12.6881
0.0008221,12.8078
0.0008222,12.8452
0.000822327,12.7921
0.000822481,12.6188
0.000822728,12.2852
0.000822841,12.193
0.000822915,12.1736
0.000823022,12.2118
0.000823145,12.3474
0.000823393,12.7887
0.000823541,13.014
0.000823662,13.1129
0.000823716,13.1271
0.000823816,13.1058
0.000823971,12.9745
0.000824452,12.3564
0.000824668,12.1572
0.000824952,11.9991
0.000825351,11.8834
0.000825508,11.8712
0.00082598,11.914
0.000826201,11.8803
0.000826533,11.7287
0.000826986,11.4221
0.000827306,11.212
0.000827545,11.1359
0.000827644,11.1297
0.000828007,11.1856
0.000828359,11.3121
0.000828764,11.5231
0.000828885,11.5449
0.000829056,11.5069
0.000829401,11.3158
0.000829495,11.2972
0.000829627,11.3283
0.000829795,11.4582
0.000830077,11.7353
0.000830208,11.7985
0.000830252,11.8037
0.00083034,11.7893
0.000830504,11.6881
0.000830968,11.2483
0.000831524,10.8688
0.000831714,10.7865
0.000831777,10.7814
0.000831878,10.8079
0.000831957,10.8644
0.000832082,11.0185
0.000832266,11.3568
0.000832459,11.7198
0.000832576,11.8642
0.000832687,11.9172
0.000832789,11.8881
0.000832892,11.7928
0.00083306,11.5464
0.000833344,11.0891
0.000833523,10.8789
0.000833686,10.763
0.000833907,10.6957
0.000834448,10.6697
0.00083486,10.6891
0.000835103,10.6549
0.000835785,10.3543
0.000836133,10.1594
0.00083623,10.1385
0.000836302,10.1526
0.000836399,10.2269
0.000836485,10.3571
0.000836572,10.5513
0.000836672,10.8494
0.000836857,11.5237
0.000837006,12.0499
0.000837115,12.3543
0.000837213,12.5486
0.000837297,12.6545
0.0008374,12.7187
0.000837491,12.7319
0.000837834,12.6851
0.000838141,12.7449
0.000838294,12.7703
0.000838446,12.7248
0.000838567,12.61
0.000838686,12.4208
0.000838842,12.0798
0.00083909,11.4684
0.000839204,11.2349
0.000839317,11.0719
0.000839418,11.009
0.000839437,11.0072
0.000839521,11.0437
0.000839602,11.1508
0.000839678,11.3208
0.000839761,11.5773
0.000839844,11.8995
0.000840125,13.175
0.000840222,13.5225
0.000840302,13.7195
0.00084036,13.7965
0.000840412,13.818
0.000840464,13.7932
0.000840537,13.6842
0.000840615,13.4824
0.000840706,13.16
0.000840877,12.4216
0.000841031,11.7573
0.000841127,11.399
0.000841229,11.096
0.00084131,10.9215
0.00084139,10.8095
0.000841476,10.7615
0.000841562,10.7857
0.000841665,10.9005
0.000841801,11.1563
0.000842016,11.6175
0.000842132,11.7863
0.000842201,11.8401
0.00084228,11.8535
0.00084237,11.8114
0.000842502,11.6702
0.000842713,11.406
0.000842845,11.3165
0.000842911,11.3069
0.000843031,11.3473
0.000843366,11.6166
0.000843498,11.6559
0.00084363,11.6107
0.000843762,11.4828
0.000843945,11.2056
0.000844302,10.5775
0.000844478,10.3259
0.000844627,10.1827
0.000844746,10.1268
0.000844805,10.1207
0.000844943,10.1632
0.000845096,10.2956
0.000845304,10.5741
0.000845541,10.9052
0.000845694,11.043
0.000845836,11.085
0.000845987,11.0448
0.000846288,10.8949
0.000846356,10.8861
0.000846487,10.9237
0.0008466,11.0226
0.000846727,11.2082
0.000846866,11.4933
0.00084704,11.9529
0.000847368,12.9187
0.000847506,13.2414
0.00084763,13.4346
0.000847735,13.515
0.000847788,13.527
0.000847919,13.4878
0.000848151,13.2745
0.00084877,12.6463
0.000849053,12.2635
0.000849477,11.6225
0.000849713,11.3436
0.000849938,11.1641
0.00085018,11.0569
0.000850365,11.0296
0.000850571,11.0638
0.000850803,11.1908
0.000851251,11.5446
0.000851421,11.6031
0.000851434,11.6035
0.000851557,11.5747
0.000851693,11.4728
0.000851895,11.2144
0.000852113,10.9255
0.000852244,10.8313
0.000852293,10.8221
0.000852401,10.8609
0.000852502,10.9729
0.000852625,11.1928
0.000852933,11.8904
0.000853037,12.0642
0.000853141,12.1672
0.000853227,12.1934
0.000853333,12.1556
0.000853464,12.021
0.000853657,11.7152
0.000853885,11.3167
0.00085408,11.0263
0.000854209,10.8867
0.000854359,10.7978
0.000854445,10.789
0.000854573,10.8341
0.000854757,10.9939
0.000855005,11.2391
0.000855136,11.3013
0.000855165,11.3049
0.00085525,11.2933
0.000855379,11.216
0.000855541,11.0444
0.000855864,10.6543
0.000856062,10.4914
0.000856236,10.4201
0.000856353,10.4085
0.000856675,10.471
0.000856858,10.4966
0.000857026,10.4658
0.000857204,10.37
0.00085762,10.083
0.000857905,9.96805
0.000858336,9.88705
0.000858673,9.82812
0.000858879,9.72979
0.000859418,9.31522
0.000859648,9.20569
0.000860067,9.07043
0.00086035,8.89509
0.000860475,8.8245
0.00086055,8.80917
0.000860625,8.83068
0.0008607,8.90415
0.000860763,9.01577
0.000860826,9.18113
0.000860895,9.4325
0.000860952,9.69627
0.000861011,10.0234
0.00086107,10.4005
0.000861168,11.1097
0.000861369,12.6853
0.000861452,13.2608
0.000861516,13.6371
0.000861586,13.9592
0.000861645,14.1529
0.000861704,14.27
0.000861764,14.3125
0.000861823,14.2874
0.000861912,14.1472
0.000862155,13.5312
0.000862228,13.4045
0.000862291,13.35
0.000862318,13.3449
0.000862399,13.3985
0.000862481,13.5556
0.000862579,13.8557
0.000862813,14.7213
0.000862899,14.9559
0.000862982,15.0821
0.000863036,15.1045
0.000863105,15.0598
0.000863172,14.94
0.000863249,14.7192
0.000863343,14.3522
0.000863411,14.0376
0.000863714,12.523
0.000863854,11.9025
0.000863958,11.5116
0.000864058,11.1975
0.000864159,10.9575
0.000864246,10.8193
0.000864326,10.7568
0.000864353,10.751
0.000864442,10.7883
0.000864513,10.8813
0.000864596,11.0564
0.000864691,11.3291
0.00086494,12.1624
0.000865043,12.4225
0.000865134,12.5588
0.00086521,12.5949
0.000865309,12.5427
0.000865439,12.3541
0.000865591,12.0942
0.000865689,11.9829
0.000865775,11.9507
0.000865875,11.9965
0.00086601,12.1695
0.000866198,12.4441
0.000866298,12.5141
0.000866328,12.5173
0.000866418,12.4704
0.000866502,12.3484
0.000866579,12.1734
0.000866717,11.7587
0.000866889,11.1954
0.000866982,10.9481
0.000867056,10.8132
0.00086712,10.7543
0.000867141,10.7485
0.000867205,10.7767
0.000867269,10.8778
0.000867333,11.0547
0.000867397,11.3072
0.000867461,11.6311
0.000867525,12.0183
0.000867611,12.6125
0.000867845,14.3981
0.000867947,15.0811
0.000868012,15.4467
0.000868098,15.8248
0.000868183,16.082
0.000868261,16.2168
0.000868352,16.2695
0.000868469,16.2169
0.000868695,15.9325
0.000869042,15.3863
