Mass then Time (d),H1,H2,H3,He3,He4,He6,Li6,Li7,Li8,Be8,Be9,Be10,Be11,B10,B11,B12,C12,C13,C14,C15,N13,N14,N15,N16,N17,O16,O17,O18,O19,F18,F19,F20,Ne20
1189.9845,4.78290105497e+21,2.06892216786e+21,1.83282508968e+21,2.47163190857e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982921776e+16,0.0,1.16913758311e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28892063741e+18,0.0,0.0,5.19912452048e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1190.715,4.78290105497e+21,2.06892216786e+21,1.83261887625e+21,2.47369404285e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982921136e+16,0.0,1.16914397839e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28892032475e+18,0.0,0.0,5.19912483313e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1191.4455,4.78290105497e+21,2.06892216786e+21,1.83241268603e+21,2.47575594511e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982920497e+16,0.0,1.16915037367e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.2889200121e+18,0.0,0.0,5.19912514579e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1192.176,4.78290105497e+21,2.06892216786e+21,1.832206519e+21,2.47781761538e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982919857e+16,0.0,1.16915676895e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891969944e+18,0.0,0.0,5.19912545844e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1192.9065,4.78290105497e+21,2.06892216786e+21,1.83200037517e+21,2.47987905369e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982919218e+16,0.0,1.16916316423e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891938679e+18,0.0,0.0,5.1991257711e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1193.637,4.78290105497e+21,2.06892216786e+21,1.83179425453e+21,2.48194026006e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982918578e+16,0.0,1.16916955951e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891907413e+18,0.0,0.0,5.19912608375e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1194.3675,4.78290105497e+21,2.06892216786e+21,1.83158815708e+21,2.48400123453e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982917938e+16,0.0,1.16917595479e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891876148e+18,0.0,0.0,5.19912639641e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1195.098,4.78290105497e+21,2.06892216786e+21,1.83138208282e+21,2.48606197711e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982917299e+16,0.0,1.16918235007e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891844882e+18,0.0,0.0,5.19912670906e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1195.8285,4.78290105497e+21,2.06892216786e+21,1.83117603175e+21,2.48812248784e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982916659e+16,0.0,1.16918874535e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891813617e+18,0.0,0.0,5.19912702172e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1196.559,4.78290105497e+21,2.06892216786e+21,1.83097000386e+21,2.49018276674e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.9198291602e+16,0.0,1.16919514063e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891782352e+18,0.0,0.0,5.19912733437e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1197.2895,4.78290105497e+21,2.06892216786e+21,1.83076399915e+21,2.49224281383e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.9198291538e+16,0.0,1.16920153591e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891751086e+18,0.0,0.0,5.19912764702e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1198.02,4.78290105497e+21,2.06892216786e+21,1.83055801762e+21,2.49430262914e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982914741e+16,0.0,1.16920793119e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891719821e+18,0.0,0.0,5.19912795968e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1198.7505,4.78290105497e+21,2.06892216786e+21,1.83035205927e+21,2.49636221271e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982914101e+16,0.0,1.16921432647e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891688555e+18,0.0,0.0,5.19912827233e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1199.481,4.78290105497e+21,2.06892216786e+21,1.83014612408e+21,2.49842156454e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982913462e+16,0.0,1.16922072175e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.2889165729e+18,0.0,0.0,5.19912858499e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1200.2115,4.78290105497e+21,2.06892216786e+21,1.82994021207e+21,2.50048068468e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982912822e+16,0.0,1.16922711703e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891626024e+18,0.0,0.0,5.19912889764e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1200.942,4.78290105497e+21,2.06892216786e+21,1.82973432322e+21,2.50253957314e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982912183e+16,0.0,1.16923351231e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891594759e+18,0.0,0.0,5.19912921029e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1201.6725,4.78290105497e+21,2.06892216786e+21,1.82952845754e+21,2.50459822995e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982911543e+16,0.0,1.16923990759e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891563494e+18,0.0,0.0,5.19912952295e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1202.403,4.78290105497e+21,2.06892216786e+21,1.82932261502e+21,2.50665665514e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982910904e+16,0.0,1.16924630287e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891532228e+18,0.0,0.0,5.1991298356e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1203.1335,4.78290105497e+21,2.06892216786e+21,1.82911679566e+21,2.50871484873e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982910264e+16,0.0,1.16925269815e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891500963e+18,0.0,0.0,5.19913014825e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1203.864,4.78290105497e+21,2.06892216786e+21,1.82891099946e+21,2.51077281076e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982909625e+16,0.0,1.16925909343e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891469698e+18,0.0,0.0,5.19913046091e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1204.5945,4.78290105497e+21,2.06892216786e+21,1.82870522641e+21,2.51283054124e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982908985e+16,0.0,1.16926548871e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891438432e+18,0.0,0.0,5.19913077356e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1205.325,4.78290105497e+21,2.06892216786e+21,1.82849947652e+21,2.5148880402e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982908346e+16,0.0,1.16927188399e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891407167e+18,0.0,0.0,5.19913108622e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1206.0555,4.78290105497e+21,2.06892216786e+21,1.82829374977e+21,2.51694530767e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982907706e+16,0.0,1.16927827927e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891375902e+18,0.0,0.0,5.19913139887e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1206.786,4.78290105497e+21,2.06892216786e+21,1.82808804617e+21,2.51900234368e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982907067e+16,0.0,1.16928467455e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891344636e+18,0.0,0.0,5.19913171152e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1207.5165,4.78290105497e+21,2.06892216786e+21,1.82788236571e+21,2.52105914824e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982906427e+16,0.0,1.16929106983e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891313371e+18,0.0,0.0,5.19913202417e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1208.247,4.78290105497e+21,2.06892216786e+21,1.8276767084e+21,2.5231157214e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982905787e+16,0.0,1.16929746511e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891282106e+18,0.0,0.0,5.19913233683e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1208.9775,4.78290105497e+21,2.06892216786e+21,1.82747107422e+21,2.52517206316e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982905148e+16,0.0,1.16930386039e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.2889125084e+18,0.0,0.0,5.19913264948e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1209.708,4.78290105497e+21,2.06892216786e+21,1.82726546318e+21,2.52722817356e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982904508e+16,0.0,1.16931025567e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891219575e+18,0.0,0.0,5.19913296213e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1210.4385,4.78290105497e+21,2.06892216786e+21,1.82705987527e+21,2.52928405263e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982903869e+16,0.0,1.16931665095e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.2889118831e+18,0.0,0.0,5.19913327479e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1211.169,4.78290105497e+21,2.06892216786e+21,1.8268543105e+21,2.53133970039e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982903229e+16,0.0,1.16932304623e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891157044e+18,0.0,0.0,5.19913358744e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1211.8995,4.78290105497e+21,2.06892216786e+21,1.82664876885e+21,2.53339511686e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.9198290259e+16,0.0,1.16932944151e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891125779e+18,0.0,0.0,5.19913390009e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1212.63,4.78290105497e+21,2.06892216786e+21,1.82644325033e+21,2.53545030208e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.9198290195e+16,0.0,1.16933583679e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891094514e+18,0.0,0.0,5.19913421274e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1213.3605,4.78290105497e+21,2.06892216786e+21,1.82623775493e+21,2.53750525606e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982901311e+16,0.0,1.16934223207e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891063249e+18,0.0,0.0,5.1991345254e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1214.091,4.78290105497e+21,2.06892216786e+21,1.82603228265e+21,2.53955997884e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982900671e+16,0.0,1.16934862735e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891031983e+18,0.0,0.0,5.19913483805e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1214.8215,4.78290105497e+21,2.06892216786e+21,1.82582683349e+21,2.54161447045e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982900032e+16,0.0,1.16935502263e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28891000718e+18,0.0,0.0,5.1991351507e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1215.552,4.78290105497e+21,2.06892216786e+21,1.82562140745e+21,2.54366873089e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982899392e+16,0.0,1.16936141791e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890969453e+18,0.0,0.0,5.19913546335e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1216.2825,4.78290105497e+21,2.06892216786e+21,1.82541600451e+21,2.54572276021e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982898753e+16,0.0,1.16936781319e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890938188e+18,0.0,0.0,5.19913577601e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1217.013,4.78290105497e+21,2.06892216786e+21,1.82521062469e+21,2.54777655843e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982898113e+16,0.0,1.16937420847e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890906923e+18,0.0,0.0,5.19913608866e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1217.7435,4.78290105497e+21,2.06892216786e+21,1.82500526798e+21,2.54983012557e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982897474e+16,0.0,1.16938060375e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890875657e+18,0.0,0.0,5.19913640131e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1218.474,4.78290105497e+21,2.06892216786e+21,1.82479993437e+21,2.55188346167e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982896834e+16,0.0,1.16938699903e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890844392e+18,0.0,0.0,5.19913671396e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1219.2045,4.78290105497e+21,2.06892216786e+21,1.82459462386e+21,2.55393656674e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982896195e+16,0.0,1.16939339431e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890813127e+18,0.0,0.0,5.19913702662e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1219.935,4.78290105497e+21,2.06892216786e+21,1.82438933645e+21,2.55598944081e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982895555e+16,0.0,1.16939978959e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890781862e+18,0.0,0.0,5.19913733927e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1220.6655,4.78290105497e+21,2.06892216786e+21,1.82418407214e+21,2.55804208391e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982894915e+16,0.0,1.16940618487e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890750597e+18,0.0,0.0,5.19913765192e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1221.396,4.78290105497e+21,2.06892216786e+21,1.82397883093e+21,2.56009449607e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982894276e+16,0.0,1.16941258015e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890719331e+18,0.0,0.0,5.19913796457e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1222.1265,4.78290105497e+21,2.06892216786e+21,1.82377361281e+21,2.5621466773e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982893636e+16,0.0,1.16941897543e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890688066e+18,0.0,0.0,5.19913827722e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1222.857,4.78290105497e+21,2.06892216786e+21,1.82356841777e+21,2.56419862765e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982892997e+16,0.0,1.16942537071e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890656801e+18,0.0,0.0,5.19913858987e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1223.5875,4.78290105497e+21,2.06892216786e+21,1.82336324582e+21,2.56625034712e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982892357e+16,0.0,1.16943176599e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890625536e+18,0.0,0.0,5.19913890253e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1224.318,4.78290105497e+21,2.06892216786e+21,1.82315809696e+21,2.56830183576e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982891718e+16,0.0,1.16943816127e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890594271e+18,0.0,0.0,5.19913921518e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1225.0485,4.78290105497e+21,2.06892216786e+21,1.82295297118e+21,2.57035309358e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982891078e+16,0.0,1.16944455655e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890563006e+18,0.0,0.0,5.19913952783e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1225.779,4.78290105497e+21,2.06892216786e+21,1.82274786848e+21,2.57240412061e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982890439e+16,0.0,1.16945095183e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890531741e+18,0.0,0.0,5.19913984048e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1226.5095,4.78290105497e+21,2.06892216786e+21,1.82254278885e+21,2.57445491687e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.91982889799e+16,0.0,1.16945734711e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.28890500475e+18,0.0,0.0,5.19914015313e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
1227.24,4.78290105497e+21,2.06892216786e+21,1.8223377323e+21,2.5765054824e+20,4.14856963233e+22,0.0,9.26822386882e+23,1.12537148791e+25,0.0,0.0,6.07810933161e+24,6.9198288916e+16,0.0,1.16946374239e+13,5.86530059459e+17,0.0,3.2072034387e+18,1.50102821286e+18,1.2889046921e+18,0.0,0.0,5.19914046578e+18,2.93124832407e+22,0.0,0.0,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,0.0,0.0,2.43177771792e+25,0.0,9.32761658213e+18
